MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.9628,29,5.8620689655,1.0830721003,1724,2.7021943574,33.84,-118.01,2.156
4.0156,28,4.6469879518,1.0325301205,2328,2.8048192771,33.84,-118.03,1.96
3.1497,26,4.4043848965,1.0864799026,2257,2.7490864799,33.83,-118.02,2.176
3.7885,21,4.75,1.0555555556,1173,2.7152777778,33.82,-118.02,2.045
4.1591,10,5.6233766234,1.2886002886,1992,2.8744588745,33.82,-118.01,1.923
4.4583,18,4.9183098592,1.0169014085,3032,2.8469483568,33.81,-118.01,1.901
5.1155,34,5.4321372855,0.9578783151,2227,3.4742589704,33.81,-118.02,2.009
5.6677,26,5.9441624365,0.9720812183,1290,3.2741116751,33.86,-118.02,2.207
5.3416,31,5.4447592068,0.9320113314,1030,2.9178470255,33.85,-118.02,2.13
4.0865,30,5.1327433628,0.9911504425,1434,3.1725663717,33.85,-118.03,2.037
3.9156,23,5.4731075697,1.1364541833,2873,2.8615537849,33.85,-118.03,2.241
3.8864,29,5.16,1.1175,1265,3.1625,33.85,-118.01,2.093
4.6326,29,4.7828125,0.95625,2396,3.74375,33.85,-118.01,1.952
4.5083,34,5.2330097087,0.9951456311,575,2.7912621359,33.85,-118,1.88
3.4306,29,5.7388059701,1.1243781095,1218,3.0298507463,33.86,-118.01,1.942
4.5,28,5.102117061,1.0435865504,2112,2.6301369863,33.84,-118.01,2.021
5.1775,35,5.8758815233,1.0056417489,2354,3.3201692525,33.84,-118.01,2.134
4.4821,35,5.9879310345,0.9706896552,2091,3.6051724138,33.84,-118.02,2.141
5.4746,30,5.9987452949,1.0426599749,2568,3.2220828105,33.84,-118.03,2.264
3.4167,36,5.196347032,1.0410958904,725,3.3105022831,33.86,-117.99,1.872
4.9777,34,6.4078947368,1.0065789474,957,3.1480263158,33.85,-117.99,2.126
4.0455,33,5.0691358025,1.0320987654,1154,2.849382716,33.85,-118,1.972
3.875,32,6.5280898876,1.1011235955,563,3.1629213483,33.86,-118,2.03
5.2548,35,6.018115942,0.9855072464,949,3.4384057971,33.85,-117.99,1.926
5.103,34,5.90625,0.9744318182,1379,3.9176136364,33.84,-117.99,2.07
4.0039,30,5.1806020067,1.0869565217,885,2.9598662207,33.84,-118,1.951
2.8169,29,4.2665589661,1.0290791599,2413,3.8982229402,33.84,-118,1.651
3.139,25,4.2404809619,1.0788243153,4188,2.7975951904,33.87,-118.01,1.857
3.0252,20,4.0410958904,1.0342465753,2898,3.3082191781,33.86,-117.99,1.78
4.7083,28,5.8,1.0321428571,755,2.6964285714,33.88,-118,2.681
3.369,19,4.2052785924,1.146627566,1088,3.1906158358,33.88,-118.01,2.696
4.2422,15,4.3605313093,1.0759013283,1261,2.3927893738,33.88,-117.99,1.594
3.9559,42,4.652866242,0.9617834395,986,3.1401273885,33.88,-117.99,1.611
2.735,18,4.0493066256,1.1093990755,2276,3.5069337442,33.88,-118,1.708
3.1205,16,3.7284768212,1.1015452539,1260,2.7814569536,33.87,-117.99,1.74
2.95,13,4.5151515152,1.1774891775,1356,2.9350649351,33.87,-118,1.656
3.0147,17,4.3626168224,1.0037383178,1662,3.1065420561,33.87,-117.99,2.17
3.59,34,4.2577319588,1.0549828179,869,2.9862542955,33.87,-117.99,1.619
2.9,20,4.0833333333,1.085106383,1607,2.8492907801,33.86,-117.99,1.761
7.1425,18,6.7563218391,1.0045977011,1278,2.9379310345,33.89,-117.98,3.937
6.6704,25,6.8293172691,1.0220883534,1503,3.0180722892,33.88,-117.99,2.406
4.5033,21,5.258097166,1.032388664,2539,2.5698380567,33.89,-117.99,1.605
8.5621,23,7.3298611111,1.0625,979,3.3993055556,33.89,-117.99,3.478
5.1315,17,5.4601769912,1.0147492625,764,2.2536873156,33.89,-117.97,1.818
2.8649,17,4.2233009709,1.0800970874,1158,2.8106796117,33.89,-117.97,1.375
5.0731,9,5.0716981132,1.0528301887,530,2,33.88,-117.97,1.851
6.2427,11,6.1610169492,1.0466101695,635,2.6906779661,33.88,-117.97,2.185
9.0683,15,7.2262357414,1.030418251,1992,3.7870722433,33.89,-117.97,3.674
6.0394,16,6.2987421384,0.9433962264,1172,3.6855345912,33.88,-117.97,3.216
10.2252,14,7.1,1.0461538462,420,3.2307692308,33.89,-117.97,4.628
1.7083,33,20.097826087,4.1739130435,218,2.3695652174,39.17,-120.1,1.438
2.1987,30,24.0241935484,4.7016129032,316,2.5483870968,39.09,-120.06,1.24
1.1912,22,52.6904761905,8.8571428571,98,2.3333333333,39.15,-120.06,1.7
4.1316,15,28.2368421053,4.75,197,2.5921052632,39.12,-120.2,2
3.0375,25,18.7155172414,3.3275862069,248,2.1379310345,39.14,-120.18,1.719
3.9722,21,17.25,3.1944444444,309,2.1458333333,39.14,-120.16,1.278
3.6563,18,10.4478527607,2.2085889571,354,2.1717791411,39.17,-120.18,1.469
2.9125,32,8.0574162679,1.7177033493,454,2.1722488038,39.17,-120.15,1.458
5.75,25,21.3974358974,4.4615384615,163,2.0897435897,39.15,-120.15,1.766
4.1016,14,20.9393939394,3.6666666667,141,2.1363636364,39.2,-120.15,2.833
3.5667,17,15.0211640212,2.7777777778,390,2.0634920635,39.18,-120.12,1.792
5.5456,18,36.0754716981,5.2735849057,241,2.2735849057,39.19,-120.1,3.6
3.9375,17,18.5,3.0125,202,2.525,39.19,-120.1,2.132
3.087,20,9.7873563218,1.6896551724,409,2.3505747126,39.2,-120.1,1.969
4.5795,18,13.8580246914,2.4197530864,421,2.5987654321,39.21,-120.11,1.583
3.1193,21,20.0333333333,3.8266666667,385,2.5666666667,39.24,-120.11,1.533
4.8182,19,16.7884615385,2.9423076923,251,2.4134615385,39.23,-120.08,1.469
4.962,20,24.5328947368,4.0394736842,365,2.4013157895,39.24,-120.07,1.695
3.01,21,10.5536480687,2.2532188841,584,2.5064377682,39.25,-120.06,1.635
2.65,30,11.1220657277,2.2018779343,510,2.3943661972,39.24,-120.04,1.238
4.1364,24,23.5473684211,5.1684210526,264,2.7789473684,39.27,-120.04,1.545
1.7609,24,6.233463035,1.6575875486,751,2.9221789883,39.24,-120.02,0.993
3.0057,22,6.7514619883,1.6695906433,919,2.6871345029,39.24,-120.02,0.936
1.8269,32,4.4455445545,1.4653465347,825,2.7227722772,39.24,-120.02,2.25
2.6023,26,13.9855072464,2.8333333333,307,2.2246376812,39.26,-120.01,1.393
3.653,13,6.418196995,1.1811352254,3264,2.7245409015,38.98,-120.91,1.468
2.8155,30,5.5205479452,1.2945205479,326,2.2328767123,39.02,-120.81,1.01
2.2917,19,5.6956521739,1.4239130435,493,2.6793478261,39.12,-120.69,1.182
2.6319,15,4.8777292576,1.056768559,551,2.4061135371,39.02,-120.83,0.977
2.5373,18,4.7348871085,1.0313182811,2954,2.1514930808,38.91,-121.06,1.43
2.4273,27,4.8462623413,1.0648801128,1568,2.2115655853,38.9,-121.08,1.384
4.2917,17,6.2224938875,1.0464547677,3096,2.5232273839,38.88,-121.06,1.843
2.6701,41,4.8887323944,1.0605633803,1680,2.3661971831,38.89,-121.08,1.39
1.7375,52,4.8120300752,1.0563909774,523,1.9661654135,38.9,-121.07,1.222
5.2903,20,6.5501618123,1.0129449838,879,2.8446601942,38.89,-121.15,2.394
3.3802,17,5.7565597668,1.0451895044,1683,2.4533527697,38.86,-121.12,2.165
3.0917,48,6.0591397849,1.0107526882,530,2.8494623656,38.87,-121.13,1.281
4.2723,23,5.5317725753,1,787,2.6321070234,38.91,-121.15,1.931
6,10,6.4498714653,1.0848329049,1037,2.6658097686,38.85,-121.08,2.201
5.1721,17,7.5011185682,1.0357941834,1417,3.1700223714,38.74,-121.16,2.371
6.4789,15,7.9092307692,1.0253846154,3868,2.9753846154,38.77,-121.14,2.878
8.4882,27,6.9459459459,0.972972973,315,2.8378378378,38.75,-121.16,2.766
4.2143,22,6.4252336449,1.011682243,1161,2.7126168224,38.84,-121.14,2.365
5.07,22,6.5323741007,1,832,2.9928057554,38.82,-121.14,2.33
4.1685,20,6.7006369427,1.178343949,745,2.372611465,38.8,-121.15,2.175
6.1642,13,6.5413533835,0.992481203,1432,2.6917293233,38.78,-121.18,2.778
5.1857,18,6.2740740741,1.0222222222,1276,3.150617284,38.8,-121.18,2.201
3.1583,16,5.6223776224,1.034965035,792,2.7692307692,38.76,-121.21,2.392
4.3962,11,7.3065810594,1.025682183,2006,3.2199036918,38.75,-121.21,2.644
6.5322,14,8.0796812749,1.015936255,781,3.1115537849,38.76,-121.17,3.94
7.7499,11,7.9496753247,1.0324675325,1931,3.1347402597,38.73,-121.2,3.348
6.0302,16,7.0088495575,1.1681415929,613,2.7123893805,38.73,-121.18,2.731
4.7941,16,6.5431235431,1.0699300699,1201,2.7995337995,38.75,-121.18,2.476
5.4896,5,7.0610510046,1.057187017,3667,2.8338485317,38.75,-121.24,2.296
4.9,12,6.5664845173,1.0491803279,1556,2.8342440801,38.72,-121.24,2.037
2.6065,19,5.6481751825,1.2948905109,2086,3.0452554745,38.74,-121.27,1.549
5.3451,14,6.1537037037,0.9240740741,1527,2.8277777778,38.73,-121.26,1.721
3.3941,22,5.4506079027,0.9984802432,3526,2.679331307,38.74,-121.26,1.359
5.419,6,6.6925515055,1.0649762282,1747,2.7686212361,38.73,-121.28,2.674
6.0804,6,7.0346907994,0.9713423831,2105,3.1749622926,38.72,-121.27,1.987
4.485,10,6.4341290893,1.032714412,3507,3.100795756,38.72,-121.25,1.794
2.5083,21,4.604784689,1.0688995215,1985,1.8995215311,38.75,-121.27,1.285
4.05,33,5.556400507,0.9860583016,1775,2.2496831432,38.74,-121.28,1.347
3.6455,9,5.3288590604,1.0536912752,2717,2.6049856184,38.73,-121.3,1.392
3.141,21,5.4817518248,1.0121654501,1050,2.5547445255,38.73,-121.36,2.201
4.3897,14,6.2456896552,0.9827586207,670,2.8879310345,38.74,-121.32,1.863
4.0519,7,5.9277620397,1.0623229462,2147,3.0410764873,38.75,-121.31,1.292
2.655,36,4.8544776119,1.1007462687,2313,2.8768656716,38.75,-121.3,0.863
2.108,52,5.2446808511,0.9468085106,189,2.0106382979,38.75,-121.28,0.838
2.3611,41,4.5610010428,1.0834202294,2387,2.4890510949,38.74,-121.3,0.879
4.2259,3,6.4955012853,1.1436375321,8361,2.6866966581,38.77,-121.33,1.693
2.1366,47,5.0190311419,1.0916955017,1276,2.2076124567,38.76,-121.28,1.019
2.7188,43,5.1887550201,1.2329317269,647,2.5983935743,38.75,-121.27,0.853
6.0097,12,7.0470588235,1.0235294118,443,2.6058823529,38.76,-121.29,1.875
5.8718,6,6.5059625213,0.936967632,1738,2.9608177172,38.77,-121.28,2.014
3.816,7,5.6587052168,1.0930232558,4445,2.793840352,38.8,-121.28,1.479
3.5288,11,5.0162601626,0.9539295393,1049,2.8428184282,38.78,-121.24,1.411
0.8691,18,4.0367647059,1.0514705882,249,1.8308823529,38.78,-121.24,1.365
2.0807,13,4.8697318008,1.1123882503,1513,1.932311622,38.78,-121.23,1.426
6.3914,8,8.3569682152,1.2567237164,1312,3.2078239609,38.78,-121.22,2.18
5.4498,5,7.7490518331,1.0385587863,4819,3.0461441214,38.82,-121.24,2.173
5.5205,14,7.2255319149,1.0340425532,1974,2.8,38.8,-121.25,1.887
3.7904,15,6.1098130841,1.1331775701,1063,2.4836448598,38.79,-121.24,1.732
3.1875,23,5.2750929368,0.970260223,706,2.624535316,38.79,-121.24,1.102
2.2292,45,4.7736842105,0.9263157895,463,2.4368421053,38.79,-121.23,0.92
3.5265,11,5.285115304,1.0922431866,1390,2.9140461216,38.8,-121.22,1.248
6,20,6.0077071291,0.9633911368,1405,2.7071290944,38.87,-121.19,2.094
3.5607,21,6.1210613599,1.0613598673,1758,2.9154228856,38.83,-121.21,1.519
4.4085,8,5.7458100559,0.9916201117,2268,3.1675977654,38.85,-121.19,1.394
2.9484,15,5.5751552795,1.0670807453,2114,2.6260869565,38.83,-121.18,1.244
4.0862,19,6.0474576271,1.0949152542,1714,2.9050847458,38.85,-121.39,1.627
4.0282,16,5.8425925926,1.0018518519,1630,3.0185185185,39,-121.3,1.264
2.7083,16,5.4504504505,1.027027027,726,3.2702702703,38.97,-121.31,0.821
4.4958,19,5.8997668998,1.0745920746,1206,2.8111888112,38.92,-121.22,1.926
4.4769,16,5.8655462185,1.0028011204,1092,3.0588235294,38.87,-121.27,1.914
3.1691,45,4.9606879607,0.9680589681,1104,2.7125307125,38.9,-121.29,1.087
2.7656,31,5.4041666667,1.0791666667,765,3.1875,38.9,-121.28,0.936
3.3889,10,4.4726027397,0.8219178082,407,2.7876712329,38.89,-121.29,1.108
3.4706,23,5.5555555556,0.9428571429,1012,3.2126984127,38.89,-121.3,0.993
2.9866,45,5.4412811388,1.128113879,793,2.8220640569,38.89,-121.3,0.913
2.8194,9,5.0399659864,1.0790816327,3369,2.8647959184,38.89,-121.32,1.113
4.6771,16,6.9197324415,1.0434782609,889,2.9732441472,38.92,-121.14,2.12
3.0321,21,4.7310826542,1.0139697322,1847,2.1501746217,38.92,-121.1,1.355
4.0679,24,6.3473945409,1.0496277916,1149,2.8511166253,38.91,-121.11,1.905
1.0179,42,3.6607142857,1.0446428571,706,6.3035714286,38.94,-121.1,1.25
4.515,15,6.3790613718,1.06377858,2335,2.8098676294,38.92,-121.07,1.64
3.3021,34,5.671957672,0.9841269841,899,2.3783068783,38.92,-121.05,1.588
4.3553,15,6.0955882353,1.0161764706,1872,2.7529411765,39,-121.15,2.206
4.5129,16,6.1747572816,1.0461165049,1199,2.9101941748,38.95,-121.19,1.963
1.8238,14,4.6066350711,1.0545023697,1830,2.1682464455,38.95,-121.11,1.586
2.1287,17,4.0633608815,1.1101928375,943,2.5977961433,38.95,-121.1,0.553
4.7019,14,6.1436314363,0.9620596206,1140,3.0894308943,38.98,-121.06,2.128
4.8214,12,7.2078431373,1.0784313725,1572,3.0823529412,38.97,-121.05,2.019
5.2536,13,6.3506493506,0.9567099567,688,2.9783549784,38.97,-121.09,1.919
5.0126,16,5.9144385027,1.0427807487,505,2.7005347594,39,-121.1,1.923
2.7463,18,5.1220159151,1.0079575597,1271,3.3713527851,38.95,-121.08,1.561
2.4278,14,5.338790932,1.0377833753,1729,2.177581864,38.93,-121.08,1.677
4.7143,14,5.7575757576,0.9898989899,839,2.8249158249,38.94,-121.07,1.507
2.75,22,4.7444717445,1.0933660934,1009,2.4791154791,38.95,-121.04,1.532
2.3696,17,5.765743073,1.1335012594,1182,2.9773299748,39.04,-120.99,1.668
3.6354,17,5.4710610932,1.0627009646,1540,2.4758842444,38.99,-120.98,1.629
4.8051,21,5.8571428571,1.0533910534,1874,2.7041847042,39,-121.04,1.743
3.9734,17,6.2155844156,1.0376623377,2066,2.6831168831,39.01,-121.02,1.854
10.9891,4,6.2962962963,0.8518518519,93,3.4444444444,39,-121,3.125
3.9196,25,7.2144772118,1.6032171582,964,2.5844504021,39.18,-120.87,1.427
2.8603,17,6.4275618375,1.3745583039,736,2.6007067138,39.15,-120.87,1.289
3.0147,15,15.5112781955,3.3947368421,723,2.7180451128,39.27,-120.58,1.188
3,16,41.3333333333,8.4761904762,44,2.0952380952,39.3,-120.33,1.75
4.0819,14,39.7559055118,6.0826771654,701,2.7598425197,39.28,-120.18,1.413
3.3699,22,23.3966005666,3.9915014164,845,2.3937677054,39.2,-120.22,2.44
2.5326,24,5.5320855615,1.1657754011,909,2.4304812834,39.12,-120.96,1.391
3.0403,20,5.6073619632,1.1116564417,2125,2.6073619632,39.08,-120.98,1.48
3.1972,8,5.6853252648,1.084720121,1744,2.6384266263,39.05,-120.94,1.515
1.8914,25,4.9443207127,1.1380846325,912,2.0311804009,39.93,-120.98,0.878
2.8125,26,5.5424657534,1.0547945205,922,2.5260273973,39.93,-120.95,0.835
2.0221,20,4.721875,1.025,791,2.471875,39.9,-120.93,0.709
2.8812,23,5.0642722117,1.0321361059,1424,2.6918714556,39.93,-120.9,0.819
3.5417,20,6.645320197,1.1724137931,601,2.960591133,39.95,-120.9,0.966
2.9559,15,5.2721518987,1.1107594937,816,2.582278481,39.96,-120.93,1.188
2.6458,35,5.3194444444,1.2777777778,202,2.8055555556,40.02,-120.92,1.025
2.2656,23,6.6907894737,1.4342105263,387,2.5460526316,39.9,-120.74,0.882
2.1216,15,5.3347107438,1.1694214876,582,2.4049586777,39.78,-120.57,1.02
2.2019,15,10.8132183908,2.2528735632,717,2.0603448276,39.72,-120.66,1.305
3.9583,9,16.0245901639,3.262295082,294,2.4098360656,39.82,-120.74,1.265
2.5893,8,28.6153846154,5.4871794872,27,0.6923076923,39.75,-121,0.83
2.2101,16,10.3852459016,2.2827868852,638,2.6147540984,39.86,-121.14,0.888
2.5156,18,6.1393034826,1.3233830846,543,2.7014925373,39.79,-120.53,0.719
2.375,11,5.9651162791,1.2093023256,204,2.3720930233,39.78,-120.48,1
1.7829,47,5.1288782816,1.0883054893,965,2.3031026253,39.8,-120.45,0.559
2.2717,18,5.5202593193,1.0907617504,1567,2.5397082658,39.83,-120.46,0.759
2.1667,10,6.038277512,1.2344497608,510,2.4401913876,39.82,-120.38,0.928
3.0625,19,5.6071428571,1.0785714286,366,2.6142857143,39.8,-120.15,0.825
2.2132,22,6.009009009,1.1756756757,597,2.6891891892,40.17,-120.94,0.892
2.2067,24,5.9452554745,1.1423357664,641,2.3394160584,40.08,-120.91,0.696
1.5774,31,5.3913793103,1.1448275862,1345,2.3189655172,40.14,-120.94,0.58
1.625,38,6.3043478261,1.652173913,219,1.9043478261,40.01,-121.23,0.75
2.9554,19,8.1545454545,1.6363636364,276,2.5090909091,40.13,-120.71,0.894
2.625,25,59.875,15.3125,28,1.75,40.27,-121.25,0.675
3.5962,36,6.0954198473,1.1488549618,632,2.4122137405,40.31,-121.24,0.936
2.1524,21,5.5481099656,1.14604811,1501,2.5790378007,40.29,-121.23,0.771
5.8453,10,15.1153846154,2.2307692308,247,2.375,40.23,-121.19,1.938
1.6944,11,21.3720930233,4.6279069767,69,1.6046511628,40.19,-121.08,1.375
3.4844,23,13.2588235294,2.6470588235,215,2.5294117647,40.23,-121.06,1.438
3.6477,15,8.3349514563,1.6310679612,501,2.432038835,40.3,-121.09,1.134
1.6875,17,11.3023255814,2.2906976744,384,2.2325581395,40.29,-121.14,1.115
3.3462,14,18.3487544484,3.1316725979,616,2.1921708185,40.25,-121.15,1.452
2.5469,38,5.1440677966,1.0762711864,723,3.063559322,34,-117.35,0.878
2.9688,42,4.1625441696,0.9222614841,804,2.8409893993,33.99,-117.36,0.929
2.4306,36,5.1408450704,1.0915492958,476,3.3521126761,34,-117.37,0.889
3.025,41,4.992,1.112,770,3.08,34,-117.37,0.906
3.3622,19,5.4797136038,1.0680190931,2769,3.3042959427,34,-117.36,1.051
3.6415,15,7.4918918919,1.3351351351,703,3.8,34.01,-117.37,1.242
3.3687,45,5.5941747573,0.9980582524,1470,2.854368932,34,-117.38,1.238
2.7054,52,5.7412140575,1.0607028754,905,2.8913738019,33.99,-117.38,1.417
2.0284,52,4.5119047619,1.1329365079,1167,2.3154761905,33.98,-117.38,1.016
3.145,37,5.347826087,1.0343249428,948,2.1693363844,33.98,-117.39,1.691
3.0694,24,5.2197802198,1.0054945055,383,2.1043956044,33.97,-117.41,1.25
2.1151,43,4.24,1.1437037037,1878,2.7822222222,33.98,-117.37,0.967
1.6389,29,4.5731225296,1.1739130435,2027,8.0118577075,33.97,-117.38,1.55
2.1528,10,3.4516129032,0.9462365591,462,2.4838709677,33.98,-117.38,1.625
1.1194,27,2.7727272727,1.1301652893,844,1.7438016529,33.98,-117.37,0.958
1.685,44,4.1681818182,1.0181818182,666,3.0272727273,33.99,-117.37,1.142
2.0436,46,3.8620689655,1.0413793103,1570,3.6091954023,33.98,-117.36,0.823
2.5804,34,5.3900293255,1.0219941349,2653,3.8900293255,33.97,-117.37,0.924
1.4514,38,5.78,1.205,877,4.385,33.97,-117.37,0.799
1.95,40,4.7786885246,1.0245901639,976,4,33.97,-117.37,0.848
2.025,52,8.375,1.8333333333,130,5.4166666667,33.98,-117.37,1.25
2.6071,45,4.2258064516,0.9032258065,89,2.8709677419,33.99,-117.35,1.125
1.6943,31,3.8689591078,1.1542750929,3928,3.6505576208,33.98,-117.35,0.859
3.024,27,4.7255369928,1.0572792363,2807,3.3496420048,33.97,-117.35,1.225
2.7596,32,4.9694189602,1.0244648318,1212,3.7064220183,33.97,-117.36,0.822
2.4667,33,4.4325481799,1.0042826552,1851,3.9635974304,33.98,-117.36,0.807
7.2519,33,7.5265151515,1.0378787879,1398,2.6477272727,33.96,-117.37,2.166
8.2405,25,7.6305732484,1.0063694268,951,3.0286624204,33.96,-117.35,2.352
7.6632,28,7.8199052133,0.9952606635,557,2.6398104265,33.95,-117.35,2.048
6.6635,14,7.5008077544,1.0250403877,3565,2.879644588,33.94,-117.37,2.196
8.5326,7,8.4697380307,1.0668473351,3570,3.2249322493,33.92,-117.36,3.152
4.3176,52,6.2514177694,1.04536862,1269,2.3988657845,33.97,-117.39,1.362
2.6895,30,5.0913793103,1.2120689655,1406,2.424137931,33.97,-117.38,1.5
3.2917,52,5.5642458101,0.9636871508,948,2.6480446927,33.96,-117.39,1.293
3.575,51,6.0604026846,1.0805369128,709,2.3791946309,33.96,-117.4,1.255
3.4044,48,5.0930851064,0.9255319149,1060,2.8191489362,33.97,-117.39,1.179
5.0194,38,5.9612068966,1.025862069,649,2.7974137931,33.97,-117.4,1.489
3.8618,41,6.3457249071,1.0260223048,660,2.4535315985,33.97,-117.4,1.348
2.3798,32,4.7680672269,1.0369747899,1393,2.3411764706,33.96,-117.41,1.188
3.864,24,5.4447144593,1.0947752126,2398,2.9137302552,33.96,-117.41,1.234
4.337,34,5.9537275064,0.9383033419,956,2.4575835476,33.97,-117.41,1.578
12.5381,29,6.8888888889,1.2222222222,50,2.7777777778,33.96,-117.44,1.125
3.8682,28,5.8003095975,1.0077399381,2399,3.713622291,33.96,-117.43,1.165
3.7344,31,5.6770186335,1.099378882,556,3.4534161491,33.95,-117.44,1.153
3.1384,46,5.6272493573,1.087403599,866,2.2262210797,33.95,-117.4,1.115
2.4408,32,4.4572072072,1.1058558559,954,2.1486486486,33.95,-117.4,1.173
2.9583,37,5.2,0.9278688525,675,2.2131147541,33.95,-117.41,1.321
3.0542,37,5.0940766551,0.8954703833,849,2.9581881533,33.95,-117.41,1.239
2.8173,32,5.3270676692,1.0626566416,2494,3.1253132832,33.95,-117.42,1.108
2.7452,33,4.9564270153,1.0217864924,1691,3.6840958606,33.96,-117.42,0.981
3.0208,27,5.6409638554,1.0072289157,1272,3.065060241,33.96,-117.41,1.127
3.4491,30,5.4834782609,1.0834782609,1544,2.6852173913,33.96,-117.38,1.338
3.1667,36,5.2671755725,1.0267175573,598,2.2824427481,33.95,-117.39,1.229
4.125,35,5.5714285714,0.9895470383,721,2.512195122,33.95,-117.39,1.207
1.1601,43,4.6888888889,1.2296296296,292,2.162962963,33.95,-117.4,1.214
4.0833,49,5.6031042129,1.022172949,1344,2.9800443459,33.96,-117.39,1.144
4.3542,32,7.1221864952,1.1286173633,771,2.4790996785,33.95,-117.37,1.426
4.0966,20,5.7800687285,1.0171821306,706,2.4261168385,33.94,-117.37,1.401
4.0625,21,6.4103896104,0.987012987,1164,3.0233766234,33.94,-117.38,1.368
4.8333,26,6.2144329897,1.018556701,1832,3.7773195876,33.93,-117.39,1.279
3.7109,35,4.912332838,1.0104011887,1742,2.588410104,33.95,-117.39,1.091
3.0509,30,5.5981308411,1.1728971963,1019,4.761682243,33.94,-117.4,0.827
2.2222,35,5.6245210728,1.1417624521,1168,4.4750957854,33.93,-117.4,0.813
4.0156,35,6.1953125,1.171875,669,5.2265625,33.93,-117.41,0.893
3.5865,37,5.167539267,0.9790575916,551,2.8848167539,33.94,-117.4,1.12
3.1458,42,4.645320197,0.842364532,466,2.2955665025,33.94,-117.4,1.16
2.87,33,4.9380952381,1.1333333333,911,2.169047619,33.94,-117.41,1.176
3.25,29,4.5056657224,1.0113314448,1603,2.2705382436,33.94,-117.41,1.125
3.1795,32,4.8898305085,1.0084745763,1509,2.5576271186,33.93,-117.42,1.256
2.4435,22,4.1253701876,1.0671273445,2096,2.0691016782,33.94,-117.41,1.185
3.5403,26,5.1599147122,1.1343283582,1383,2.9488272921,33.94,-117.42,1.135
4.1528,35,4.9971671388,0.9206798867,1094,3.0991501416,33.94,-117.42,1.139
4.0526,36,5.6395061728,1.0962962963,1425,3.5185185185,33.95,-117.43,1.045
4.5122,36,6.3796791444,1.0588235294,1176,3.1443850267,33.93,-117.43,1.133
2.1865,15,3.9,1.1032258065,3012,2.4290322581,33.93,-117.43,1.293
2.4922,31,5.0118110236,1.031496063,686,2.7007874016,33.93,-117.43,1.094
4.6327,34,5.5528169014,0.9577464789,880,3.0985915493,33.93,-117.44,1.16
2.1023,12,4.1199068685,1.0116414435,1987,2.3131548312,33.94,-117.45,1.037
